epoch,head,left_ear,loss,lr,nose,right_ear,spine1,spine2,spine3,spine4,val_head,val_left_ear,val_loss,val_nose,val_right_ear,val_spine1,val_spine2,val_spine3,val_spine4
146,0.00023511324252467602,0.00028082230710424483,0.00022441601322498173,1e-05,0.00031014197156764567,0.00027858043904416263,0.00017656877753324807,2.3829399651731364e-05,0.00019394021364860237,0.00029633205849677324,0.0003483812033664435,0.00038867007242515683,0.00028983669471926987,0.0004008494724985212,0.00036006784648634493,0.0002406410058028996,3.117436426691711e-05,0.0002521600399632007,0.0002967496693599969
147,0.00021811469923704863,0.0002712919085752219,0.00021480648138094693,1e-05,0.00030371081084012985,0.00026887067360803485,0.00016828360094223171,2.4267274056910537e-05,0.00018344877753406763,0.00028046444640494883,0.0002888503368012607,0.00036126928171142936,0.00026662080199457705,0.00036657272721640766,0.0003099498280789703,0.00022909582185093313,2.917979691119399e-05,0.00024765144917182624,0.00030039684497751296
148,0.0002220531168859452,0.00027043369482271373,0.00021556623687501997,1e-05,0.0002985263126902282,0.000272863544523716,0.0001678490953054279,2.4289598513860255e-05,0.0001869167317636311,0.00028159740031696856,0.00027957232668995857,0.00034211427555419505,0.00025300163542851806,0.0003494328702799976,0.00029585015727207065,0.0001915186148835346,3.0966293707024306e-05,0.0002341042272746563,0.0003004542086273432
149,0.00022902381897438318,0.0002738734765443951,0.00021895600366406143,1e-05,0.0003062439209315926,0.0002747815742623061,0.00016990184667520225,2.411756941000931e-05,0.0001876434253063053,0.00028606189880520105,0.000299268082017079,0.000352006551111117,0.00026382532087154686,0.0003869099891744554,0.0003203044179826975,0.00019894669821951538,3.594304507714696e-05,0.00022026555961929262,0.00029695802368223667
150,0.00023428491840604693,0.0002797743945848197,0.00022510906273964792,1e-05,0.0003044791810680181,0.00028239513630978763,0.00018278256175108254,2.4142027541529387e-05,0.0001972157187992707,0.0002957985852845013,0.00027065546601079404,0.0003293656336609274,0.00023900900851003826,0.0003601018397603184,0.00028454005951061845,0.00017615326214581728,3.203819505870342e-05,0.00018956033454742283,0.0002696572046261281
151,0.00022529730631504208,0.0002735805173870176,0.0002166183985536918,1e-05,0.0003057279100175947,0.00027432534261606634,0.00016589467122685164,2.5376028133905493e-05,0.0001848771353252232,0.0002778686466626823,0.00032773916609585285,0.00038011083961464465,0.00028595305047929287,0.0003979979665018618,0.0003373383078724146,0.00022489982075057924,3.669798752525821e-05,0.0002587032795418054,0.000324136926792562
152,0.00022961314243730158,0.00027223752113059163,0.00022079497284721583,1e-05,0.00030836512451060116,0.0002769686980172992,0.0001768690417520702,2.3636994228581898e-05,0.00019089545821771026,0.00028777378611266613,0.00027659942861646414,0.0003348662576172501,0.0002539907000027597,0.00037262108526192605,0.0002927834866568446,0.00020390062127262354,3.8561640394618735e-05,0.00021899756393395364,0.00029359557083807886
153,0.00022085662931203842,0.00026790081756189466,0.0002133165835402906,1e-05,0.00030293126474134624,0.00027069906354881823,0.00016469121328555048,2.2206413632375188e-05,0.00018617039313539863,0.00027107694768346846,0.00032378066680394113,0.00038199906703084707,0.00027620536275207996,0.00038688405766151845,0.00032965009449981153,0.00021851413475815207,2.500207665434573e-05,0.00022926044766791165,0.0003145522205159068
154,0.00022868691303301603,0.0002721970377024263,0.0002186959027312696,1e-05,0.00030434434302151203,0.00027717818738892674,0.00017316410958301276,2.1058791389805265e-05,0.0001845678489189595,0.00028836994897574186,0.00027812557527795434,0.00034636948839761317,0.00024701267830096185,0.0003569690743461251,0.0002971394860651344,0.00018143423949368298,3.183171429554932e-05,0.00021354027558118105,0.00027069138013757765
155,0.0002208569785580039,0.00027036271058022976,0.00021289550932124257,1e-05,0.00029286957578733563,0.0002680474426597357,0.00016567156126257032,2.7188043532078154e-05,0.00018379761604592204,0.00027436978416517377,0.00029734562849625945,0.0003658355853985995,0.00026000814978033304,0.00037898498703725636,0.0003144321672152728,0.000208667668630369,2.4145725546986796e-05,0.00022099062334746122,0.00026966282166540623
156,0.0002320123603567481,0.00028479547472670674,0.00022516289027407765,1e-05,0.0003160160267725587,0.00028311918140389025,0.00018058436398860067,2.3459335352526978e-05,0.00019206359866075218,0.0002892530173994601,0.000276938866591081,0.0003357384412083775,0.0002453539927955717,0.00035500223748385906,0.00027968885842710733,0.00019057503959629685,3.4779553971020505e-05,0.00021382626437116414,0.0002762826916296035
157,0.00020755598961841315,0.00026240109582431614,0.00020559436234179884,1e-05,0.00029098603408783674,0.00025770184583961964,0.0001623695861781016,2.259627217426896e-05,0.00017561618005856872,0.00026552731287665665,0.00029582527349703014,0.00035791483242064714,0.00026134648942388594,0.00036186500801704824,0.00031009307713247836,0.00020543098798952997,3.034033034055028e-05,0.00023357445024885237,0.0002957277756650001
158,0.00023876996419858187,0.0002852083998732269,0.00022586702834814787,1e-05,0.00031487815431319177,0.00028766176546923816,0.00017838280473370105,2.1671552531188354e-05,0.00019499710469972342,0.0002853666665032506,0.0003208740963600576,0.00038391357520595193,0.00028001220198348165,0.00040211176383309066,0.00034417654387652874,0.00021679169731214643,3.44630861945916e-05,0.000245049741351977,0.0002927171008195728
159,0.00021783728152513504,0.00027010508347302675,0.00021472010121215135,1e-06,0.00029727400396950543,0.00027367795701138675,0.0001718313287710771,2.5305462258984335e-05,0.00018559242016635835,0.00027613737620413303,0.00031321568530984223,0.00037031262763775885,0.0002701371267903596,0.0003711633034981787,0.0003258062060922384,0.00022266646556090564,4.0388717025052756e-05,0.00023668629000894725,0.0002808576391544193
160,0.0002293347497470677,0.00026691463426686823,0.00021706486586481333,1e-06,0.00030281246290542185,0.0002741171920206398,0.00017398397903889418,2.4315508198924363e-05,0.00018807974993251264,0.0002769606071524322,0.0002916113589890301,0.00035423351801000535,0.0002571718068793416,0.00034837270504795015,0.00030251467251218855,0.00020839688659179956,3.482107422314584e-05,0.00022328179329633713,0.00029414251912385225
161,0.00020890156156383455,0.00026011178852058947,0.00020505090651568025,1e-06,0.0002853848855011165,0.00026612001238390803,0.00016051642887759954,2.2234211428440176e-05,0.00017075135838240385,0.000266386748990044,0.00028065009973943233,0.0003414466918911785,0.0002407771535217762,0.00036112850648351014,0.00030880002304911613,0.000177386958966963,3.397922046133317e-05,0.0001827492960728705,0.00024007658066693693
162,0.00022602578974328935,0.00027214718284085393,0.00021574844140559435,1e-06,0.0003014874819200486,0.0002653241972438991,0.00017115622176788747,2.5676743462099694e-05,0.00018594083667267114,0.0002782283117994666,0.00028082425706088543,0.00034154835157096386,0.0002503309224266559,0.000352237286278978,0.00029489773442037404,0.0001980202505365014,3.526472573867068e-05,0.00021774582273792475,0.00028210895834490657
163,0.00021510213264264166,0.0002711358538363129,0.00021358957746997476,1e-06,0.0003010762156918645,0.0002755330060608685,0.00016857955779414624,2.407944339211099e-05,0.0001812676346162334,0.0002719422336667776,0.00031607988057658076,0.00036808059667237103,0.0002771816507447511,0.0003929385857190937,0.0003311875043436885,0.00022174138575792313,3.333949644002132e-05,0.00023439414508175105,0.0003196917532477528
164,0.00023258145665749907,0.0002850910823326558,0.000222701026359573,1e-06,0.00031609166762791574,0.0002766801044344902,0.00017699424643069506,2.319693157915026e-05,0.00018926218035630882,0.0002817102358676493,0.00032256566919386387,0.00038166105514392257,0.0002808170102071017,0.00037315976805984974,0.00032987771555781364,0.00022937299218028784,3.118971289950423e-05,0.0002585736510809511,0.00032013552845455706
165,0.00022794526012148708,0.00027332251193001866,0.0002178331633331254,1e-06,0.00029897745116613805,0.00027421751292422414,0.000171052772202529,2.2859761884319596e-05,0.00019310475909151137,0.00028118587215431035,0.0003085785428993404,0.0003574256843421608,0.0002730061823967844,0.00039348547579720616,0.0003169981646351516,0.00021563506743405014,3.782380372285843e-05,0.00022984152019489557,0.0003242611128371209
166,0.000228004515520297,0.0002749864652287215,0.0002178456197725609,1e-06,0.0002990585344377905,0.00027407609741203487,0.00017821803339757025,2.251781552331522e-05,0.000187860379810445,0.0002780429203994572,0.0002794348110910505,0.00034933994174934924,0.00025062551139853895,0.00036237837048247457,0.00029123458079993725,0.0001926265103975311,3.641076909843832e-05,0.00022459804313257337,0.00026898097712546587
167,0.00021677000040654093,0.00027022301219403744,0.00021194026339799166,1e-06,0.0002930732734967023,0.00027274948661215603,0.00016603317635599524,2.4116930944728665e-05,0.00018166184599976987,0.0002708947577048093,0.00033847716986201704,0.00038773930282332003,0.00029635231476277113,0.00041622130083851516,0.0003448190400376916,0.0002380412770435214,3.143729918519966e-05,0.0002646328939590603,0.00034945030347444117
168,0.0002356363256694749,0.0002825445553753525,0.0002233537961728871,1e-06,0.00030963163590058684,0.00027866207528859377,0.00018081054440699518,2.7699634301825427e-05,0.00019037119636777788,0.00028147432021796703,0.00032613929943181574,0.0003763888671528548,0.00028212188044562936,0.0004080461512785405,0.0003409272467251867,0.00022854114649817348,3.727394505403936e-05,0.00023952251649461687,0.0003001358709298074
